DatumZeit,LinkKasse,LinkArtikel,Anzahl
2018-09-05,32,1939,21.0
2018-09-05,32,2054,17.0
2018-09-05,32,2057,17.0
2018-09-06,32,1216,442.0
2018-09-06,32,1218,315.0
2018-09-06,32,1219,27.0
2018-09-06,32,1221,27.0
2018-09-06,32,1222,17.0
2018-09-06,32,1224,15.0
2018-09-06,32,1570,24.0
2018-09-06,32,1939,11.0
2018-09-06,32,2054,15.0
2018-09-06,32,2057,17.0
2018-09-07,32,1216,385.0
2018-09-07,32,1218,360.0
2018-09-07,32,1219,32.0
2018-09-07,32,1221,42.0
2018-09-07,32,1222,15.0
2018-09-07,32,1224,17.0
2018-09-07,32,1570,27.0
2018-09-07,32,1939,15.0
2018-09-07,32,2054,21.0
2018-09-07,32,2057,21.0
2018-09-08,32,1216,717.0
2018-09-08,32,1218,470.0
2018-09-08,32,1219,88.0
2018-09-08,32,1221,80.0
2018-09-08,32,1222,52.0
2018-09-08,32,1224,28.0
2018-09-08,32,1570,24.0
2018-09-08,32,1939,16.0
2018-09-08,32,2054,21.0
2018-09-08,32,2057,49.0
2018-09-09,32,1216,814.0
2018-09-09,32,1218,603.0
2018-09-09,32,1219,126.0
2018-09-09,32,1221,86.0
2018-09-09,32,1222,67.0
2018-09-09,32,1224,55.0
2018-09-09,32,1570,32.0
2018-09-09,32,1939,15.0
2018-09-09,32,2054,40.0
2018-09-09,32,2057,66.0
2018-09-10,32,1216,444.0
2018-09-10,32,1218,357.0
2018-09-10,32,1219,33.0
2018-09-10,32,1221,44.0
2018-09-10,32,1222,15.0
2018-09-10,32,1224,15.0
2018-09-10,32,1570,18.0
2018-09-10,32,1939,7.0
2018-09-10,32,2054,15.0
2018-09-10,32,2057,43.0
2018-09-11,32,1216,326.0
2018-09-11,32,1218,296.0
2018-09-11,32,1219,24.0
2018-09-11,32,1221,20.0
2018-09-11,32,1222,16.0
2018-09-11,32,1224,18.0
2018-09-11,32,1570,29.0
2018-09-11,32,1939,2.0
2018-09-11,32,2054,15.0
2018-09-11,32,2057,20.0
2018-09-12,32,1216,428.0
2018-09-12,32,1218,274.0
2018-09-12,32,1219,27.0
2018-09-12,32,1221,20.0
2018-09-12,32,1222,15.0
2018-09-12,32,1224,19.0
2018-09-12,32,1570,31.0
2018-09-12,32,1939,9.0
2018-09-12,32,2054,14.0
2018-09-12,32,2057,21.0
2018-09-13,32,1216,360.0
2018-09-13,32,1218,315.0
2018-09-13,32,1219,20.0
2018-09-13,32,1221,26.0
2018-09-13,32,1222,21.0
2018-09-13,32,1224,15.0
2018-09-13,32,1570,26.0
2018-09-13,32,1939,12.0
2018-09-13,32,2054,30.0
2018-09-13,32,2057,20.0
2018-09-14,32,1216,425.0
2018-09-14,32,1218,286.0
2018-09-14,32,1219,50.0
2018-09-14,32,1221,40.0
2018-09-14,32,1222,14.0
2018-09-14,32,1224,12.0
2018-09-14,32,1570,22.0
2018-09-14,32,1939,11.0
2018-09-14,32,2054,13.0
2018-09-14,32,2057,15.0
2018-09-15,32,1216,746.0
2018-09-15,32,1218,520.0
2018-09-15,32,1219,84.0
2018-09-15,32,1221,80.0
2018-09-15,32,1222,59.0
2018-09-15,32,1224,35.0
2018-09-15,32,1570,36.0
2018-09-15,32,1939,13.0
2018-09-15,32,2054,24.0
2018-09-15,32,2057,49.0
2018-09-16,32,1216,913.0
2018-09-16,32,1218,713.0
2018-09-16,32,1219,122.0
2018-09-16,32,1221,107.0
2018-09-16,32,1222,71.0
2018-09-16,32,1224,68.0
2018-09-16,32,1570,27.0
2018-09-16,32,1939,20.0
2018-09-16,32,2054,35.0
2018-09-16,32,2057,85.0
2018-09-17,32,1216,403.0
2018-09-17,32,1218,277.0
2018-09-17,32,1219,25.0
2018-09-17,32,1221,34.0
2018-09-17,32,1222,17.0
2018-09-17,32,1224,15.0
2018-09-17,32,1570,18.0
2018-09-17,32,1939,8.0
2018-09-17,32,2054,20.0
2018-09-17,32,2057,21.0
2018-09-18,32,1216,368.0
2018-09-18,32,1218,297.0
2018-09-18,32,1219,25.0
2018-09-18,32,1221,28.0
2018-09-18,32,1222,17.0
2018-09-18,32,1224,20.0
2018-09-18,32,1570,33.0
2018-09-18,32,1939,10.0
2018-09-18,32,2054,14.0
2018-09-18,32,2057,21.0
2018-09-19,32,1216,343.0
2018-09-19,32,1218,194.0
2018-09-19,32,1219,27.0
2018-09-19,32,1221,29.0
2018-09-19,32,1222,15.0
2018-09-19,32,1224,15.0
2018-09-19,32,1570,19.0
2018-09-19,32,1939,10.0
2018-09-19,32,2054,13.0
2018-09-19,32,2057,23.0
2018-09-20,32,1216,451.0
2018-09-20,32,1218,272.0
2018-09-20,32,1219,22.0
2018-09-20,32,1221,16.0
2018-09-20,32,1222,19.0
2018-09-20,32,1224,15.0
2018-09-20,32,1570,22.0
2018-09-20,32,1939,10.0
2018-09-20,32,2054,14.0
2018-09-20,32,2057,17.0
2018-09-21,32,1216,341.0
2018-09-21,32,1218,259.0
2018-09-21,32,1219,42.0
2018-09-21,32,1221,38.0
2018-09-21,32,1222,3.0
2018-09-21,32,1224,18.0
2018-09-21,32,1570,18.0
2018-09-21,32,1939,12.0
2018-09-21,32,2054,19.0
2018-09-21,32,2057,15.0
2018-09-22,32,1216,715.0
2018-09-22,32,1218,531.0
2018-09-22,32,1219,82.0
2018-09-22,32,1221,90.0
2018-09-22,32,1222,62.0
2018-09-22,32,1224,41.0
2018-09-22,32,1570,18.0
2018-09-22,32,1939,11.0
2018-09-22,32,2054,22.0
2018-09-22,32,2057,49.0
2018-09-23,32,1216,995.0
2018-09-23,32,1218,765.0
2018-09-23,32,1219,139.0
2018-09-23,32,1221,106.0
2018-09-23,32,1222,82.0
2018-09-23,32,1224,60.0
2018-09-23,32,1570,35.0
2018-09-23,32,1939,20.0
2018-09-23,32,2054,32.0
2018-09-23,32,2057,94.0
2018-09-24,32,1216,405.0
2018-09-24,32,1218,314.0
2018-09-24,32,1219,26.0
2018-09-24,32,1221,22.0
2018-09-24,32,1222,21.0
2018-09-24,32,1224,19.0
2018-09-24,32,1570,23.0
2018-09-24,32,1939,18.0
2018-09-24,32,2054,15.0
2018-09-24,32,2057,17.0
2018-09-25,32,1216,384.0
2018-09-25,32,1218,263.0
2018-09-25,32,1219,21.0
2018-09-25,32,1221,23.0
2018-09-25,32,1222,22.0
2018-09-25,32,1224,15.0
2018-09-25,32,1570,33.0
2018-09-25,32,1939,7.0
2018-09-25,32,2054,15.0
2018-09-25,32,2057,15.0
2018-09-26,32,1216,415.0
2018-09-26,32,1218,215.0
2018-09-26,32,1219,18.0
2018-09-26,32,1221,21.0
2018-09-26,32,1222,18.0
2018-09-26,32,1224,21.0
2018-09-26,32,1570,21.0
2018-09-26,32,1939,10.0
2018-09-26,32,2054,21.0
2018-09-26,32,2057,21.0
2018-09-27,32,1216,322.0
2018-09-27,32,1218,301.0
2018-09-27,32,1219,18.0
2018-09-27,32,1221,35.0
2018-09-27,32,1222,16.0
2018-09-27,32,1224,14.0
2018-09-27,32,1570,30.0
2018-09-27,32,1939,5.0
2018-09-27,32,2054,15.0
2018-09-27,32,2057,15.0
2018-09-28,32,1216,470.0
2018-09-28,32,1218,314.0
2018-09-28,32,1219,39.0
2018-09-28,32,1221,35.0
2018-09-28,32,1222,14.0
2018-09-28,32,1224,13.0
2018-09-28,32,1570,25.0
2018-09-28,32,1939,14.0
2018-09-28,32,2054,16.0
2018-09-28,32,2057,22.0
2018-09-29,32,1216,733.0
2018-09-29,32,1218,520.0
2018-09-29,32,1219,82.0
2018-09-29,32,1221,73.0
2018-09-29,32,1222,58.0
2018-09-29,32,1224,45.0
2018-09-29,32,1570,32.0
2018-09-29,32,1939,17.0
2018-09-29,32,2054,17.0
2018-09-29,32,2057,65.0
2018-09-30,32,1216,883.0
2018-09-30,32,1218,720.0
2018-09-30,32,1219,117.0
2018-09-30,32,1221,115.0
2018-09-30,32,1222,90.0
2018-09-30,32,1224,71.0
2018-09-30,32,1570,27.0
2018-09-30,32,1939,14.0
2018-09-30,32,2054,36.0
2018-09-30,32,2057,84.0
2018-10-01,32,1216,411.0
2018-10-01,32,1218,307.0
2018-10-01,32,1219,33.0
2018-10-01,32,1221,37.0
2018-10-01,32,1222,15.0
2018-10-01,32,1224,14.0
2018-10-01,32,1570,32.0
2018-10-01,32,1939,10.0
2018-10-01,32,2054,25.0
2018-10-01,32,2057,18.0
2018-10-02,32,1216,442.0
2018-10-02,32,1218,392.0
2018-10-02,32,1219,34.0
2018-10-02,32,1221,35.0
2018-10-02,32,1222,22.0
2018-10-02,32,1224,27.0
2018-10-02,32,1570,32.0
2018-10-02,32,1939,13.0
2018-10-02,32,2054,18.0
2018-10-02,32,2057,20.0
2018-10-03,32,1216,880.0
2018-10-03,32,1218,589.0
2018-10-03,32,1219,128.0
2018-10-03,32,1221,118.0
2018-10-03,32,1222,49.0
2018-10-03,32,1224,79.0
2018-10-03,32,1570,35.0
2018-10-03,32,1939,12.0
2018-10-03,32,2054,31.0
2018-10-03,32,2057,86.0
2018-10-04,32,1216,394.0
2018-10-04,32,1218,324.0
2018-10-04,32,1219,24.0
2018-10-04,32,1221,36.0
2018-10-04,32,1222,13.0
2018-10-04,32,1224,15.0
2018-10-04,32,1570,31.0
2018-10-04,32,1939,10.0
2018-10-04,32,2054,19.0
2018-10-04,32,2057,9.0
2018-10-05,32,1216,496.0
2018-10-05,32,1218,322.0
2018-10-05,32,1219,50.0
2018-10-05,32,1221,37.0
2018-10-05,32,1222,16.0
2018-10-05,32,1224,19.0
2018-10-05,32,1570,33.0
2018-10-05,32,1939,18.0
2018-10-05,32,2054,14.0
2018-10-05,32,2057,18.0
2018-10-06,32,1216,769.0
2018-10-06,32,1218,546.0
2018-10-06,32,1219,96.0
2018-10-06,32,1221,97.0
2018-10-06,32,1222,24.0
2018-10-06,32,1224,47.0
2018-10-06,32,1570,28.0
2018-10-06,32,1939,13.0
2018-10-06,32,2054,19.0
2018-10-06,32,2057,59.0
2018-10-07,32,1216,787.0
2018-10-07,32,1218,658.0
2018-10-07,32,1219,120.0
2018-10-07,32,1221,139.0
2018-10-07,32,1222,80.0
2018-10-07,32,1224,78.0
2018-10-07,32,1570,26.0
2018-10-07,32,1939,17.0
2018-10-07,32,2054,30.0
2018-10-07,32,2057,92.0
2018-10-08,32,1216,496.0
2018-10-08,32,1218,351.0
2018-10-08,32,1219,26.0
2018-10-08,32,1221,43.0
2018-10-08,32,1222,15.0
2018-10-08,32,1224,17.0
2018-10-08,32,1570,34.0
2018-10-08,32,1939,4.0
2018-10-08,32,2054,20.0
2018-10-08,32,2057,13.0
2018-10-09,32,1216,379.0
2018-10-09,32,1218,403.0
2018-10-09,32,1219,21.0
2018-10-09,32,1221,34.0
2018-10-09,32,1222,21.0
2018-10-09,32,1224,16.0
2018-10-09,32,1570,42.0
2018-10-09,32,1939,12.0
2018-10-09,32,2054,21.0
2018-10-09,32,2057,13.0
2018-10-10,32,1216,405.0
2018-10-10,32,1218,309.0
2018-10-10,32,1219,21.0
2018-10-10,32,1221,33.0
2018-10-10,32,1222,15.0
2018-10-10,32,1224,17.0
2018-10-10,32,1570,27.0
2018-10-10,32,1939,14.0
2018-10-10,32,2054,18.0
2018-10-10,32,2057,16.0
2018-10-11,32,1216,446.0
2018-10-11,32,1218,392.0
2018-10-11,32,1219,26.0
2018-10-11,32,1221,39.0
2018-10-11,32,1222,18.0
2018-10-11,32,1224,22.0
2018-10-11,32,1570,28.0
2018-10-11,32,1939,12.0
2018-10-11,32,2054,18.0
2018-10-11,32,2057,20.0
2018-10-12,32,1216,611.0
2018-10-12,32,1218,324.0
2018-10-12,32,1219,49.0
2018-10-12,32,1221,34.0
2018-10-12,32,1222,16.0
2018-10-12,32,1224,22.0
2018-10-12,32,1570,29.0
2018-10-12,32,1939,11.0
2018-10-12,32,2054,17.0
2018-10-12,32,2057,19.0
2018-10-13,32,1216,745.0
2018-10-13,32,1218,523.0
2018-10-13,32,1219,81.0
2018-10-13,32,1221,80.0
2018-10-13,32,1222,63.0
2018-10-13,32,1224,47.0
2018-10-13,32,1570,33.0
2018-10-13,32,1939,15.0
2018-10-13,32,2054,15.0
2018-10-13,32,2057,46.0
2018-10-14,32,1216,940.0
2018-10-14,32,1218,697.0
2018-10-14,32,1219,141.0
2018-10-14,32,1221,111.0
2018-10-14,32,1222,99.0
2018-10-14,32,1224,79.0
2018-10-14,32,1570,37.0
2018-10-14,32,1939,21.0
2018-10-14,32,2054,32.0
2018-10-14,32,2057,99.0
2018-10-15,32,1216,431.0
2018-10-15,32,1218,307.0
2018-10-15,32,1219,28.0
2018-10-15,32,1221,48.0
2018-10-15,32,1222,20.0
2018-10-15,32,1224,15.0
2018-10-15,32,1570,26.0
2018-10-15,32,1939,10.0
2018-10-15,32,2054,15.0
2018-10-15,32,2057,17.0
2018-10-16,32,1216,402.0
2018-10-16,32,1218,295.0
2018-10-16,32,1219,18.0
2018-10-16,32,1221,31.0
2018-10-16,32,1222,19.0
2018-10-16,32,1224,14.0
2018-10-16,32,1570,28.0
2018-10-16,32,1939,10.0
2018-10-16,32,2054,17.0
2018-10-16,32,2057,15.0
2018-10-17,32,1216,392.0
2018-10-17,32,1218,249.0
2018-10-17,32,1219,23.0
2018-10-17,32,1221,25.0
2018-10-17,32,1222,18.0
2018-10-17,32,1224,14.0
2018-10-17,32,1570,30.0
2018-10-17,32,1939,6.0
2018-10-17,32,2054,16.0
2018-10-17,32,2057,14.0
2018-10-18,32,1216,380.0
2018-10-18,32,1218,286.0
2018-10-18,32,1219,22.0
2018-10-18,32,1221,30.0
2018-10-18,32,1222,10.0
2018-10-18,32,1224,17.0
2018-10-18,32,1570,25.0
2018-10-18,32,1939,6.0
2018-10-18,32,2054,17.0
2018-10-18,32,2057,8.0
2018-10-19,32,1216,526.0
2018-10-19,32,1218,328.0
2018-10-19,32,1219,27.0
2018-10-19,32,1221,45.0
2018-10-19,32,1222,31.0
2018-10-19,32,1224,8.0
2018-10-19,32,1570,38.0
2018-10-19,32,1939,15.0
2018-10-19,32,2054,20.0
2018-10-19,32,2057,22.0
2018-10-20,32,1216,853.0
2018-10-20,32,1218,534.0
2018-10-20,32,1219,99.0
2018-10-20,32,1221,98.0
2018-10-20,32,1222,75.0
2018-10-20,32,1224,51.0
2018-10-20,32,1570,23.0
2018-10-20,32,1939,12.0
2018-10-20,32,2054,23.0
2018-10-20,32,2057,51.0
2018-10-21,32,1216,912.0
2018-10-21,32,1218,791.0
2018-10-21,32,1219,118.0
2018-10-21,32,1221,107.0
2018-10-21,32,1222,83.0
2018-10-21,32,1224,79.0
2018-10-21,32,1570,28.0
2018-10-21,32,1939,20.0
2018-10-21,32,2054,36.0
2018-10-21,32,2057,77.0
2018-10-22,32,1216,438.0
2018-10-22,32,1218,370.0
2018-10-22,32,1219,32.0
2018-10-22,32,1221,15.0
2018-10-22,32,1222,25.0
2018-10-22,32,1224,18.0
2018-10-22,32,1570,31.0
2018-10-22,32,1939,12.0
2018-10-22,32,2054,21.0
2018-10-22,32,2057,13.0
2018-10-23,32,1216,398.0
2018-10-23,32,1218,322.0
2018-10-23,32,1219,16.0
2018-10-23,32,1221,27.0
2018-10-23,32,1222,13.0
2018-10-23,32,1224,22.0
2018-10-23,32,1570,30.0
2018-10-23,32,1939,20.0
2018-10-23,32,2054,19.0
2018-10-23,32,2057,15.0
2018-10-24,32,1216,340.0
2018-10-24,32,1218,323.0
2018-10-24,32,1219,23.0
2018-10-24,32,1221,32.0
2018-10-24,32,1222,18.0
2018-10-24,32,1224,16.0
2018-10-24,32,1570,28.0
2018-10-24,32,1939,9.0
2018-10-24,32,2054,13.0
2018-10-24,32,2057,18.0
2018-10-25,32,1216,372.0
2018-10-25,32,1218,252.0
2018-10-25,32,1219,23.0
2018-10-25,32,1221,23.0
2018-10-25,32,1222,19.0
2018-10-25,32,1224,10.0
2018-10-25,32,1570,20.0
2018-10-25,32,1939,17.0
2018-10-25,32,2054,15.0
2018-10-25,32,2057,17.0
2018-10-26,32,1216,516.0
2018-10-26,32,1218,291.0
2018-10-26,32,1219,46.0
2018-10-26,32,1221,28.0
2018-10-26,32,1222,17.0
2018-10-26,32,1224,20.0
2018-10-26,32,1570,18.0
2018-10-26,32,1939,9.0
2018-10-26,32,2054,20.0
2018-10-26,32,2057,18.0
2018-10-27,32,1216,796.0
2018-10-27,32,1218,558.0
2018-10-27,32,1219,90.0
2018-10-27,32,1221,99.0
2018-10-27,32,1222,70.0
2018-10-27,32,1224,37.0
2018-10-27,32,1570,48.0
2018-10-27,32,1939,20.0
2018-10-27,32,2054,23.0
2018-10-27,32,2057,56.0
2018-10-28,32,1216,875.0
2018-10-28,32,1218,799.0
2018-10-28,32,1219,132.0
2018-10-28,32,1221,115.0
2018-10-28,32,1222,83.0
2018-10-28,32,1224,74.0
2018-10-28,32,1570,14.0
2018-10-28,32,1939,8.0
2018-10-28,32,2054,38.0
2018-10-28,32,2057,85.0
2018-10-29,32,1216,439.0
2018-10-29,32,1218,372.0
2018-10-29,32,1219,33.0
2018-10-29,32,1221,39.0
2018-10-29,32,1222,29.0
2018-10-29,32,1224,17.0
2018-10-29,32,1570,33.0
2018-10-29,32,1939,13.0
2018-10-29,32,2054,17.0
2018-10-29,32,2057,16.0
2018-10-30,32,1216,478.0
2018-10-30,32,1218,310.0
2018-10-30,32,1219,28.0
2018-10-30,32,1221,28.0
2018-10-30,32,1222,20.0
2018-10-30,32,1224,20.0
2018-10-30,32,1570,23.0
2018-10-30,32,1939,19.0
2018-10-30,32,2054,21.0
2018-10-30,32,2057,20.0
2018-10-31,32,1216,493.0
2018-10-31,32,1218,449.0
2018-10-31,32,1219,37.0
2018-10-31,32,1221,37.0
2018-10-31,32,1222,16.0
2018-10-31,32,1224,14.0
2018-10-31,32,1570,31.0
2018-10-31,32,1939,15.0
2018-10-31,32,2054,21.0
2018-10-31,32,2057,26.0
2018-11-01,32,1216,899.0
2018-11-01,32,1218,619.0
2018-11-01,32,1219,128.0
2018-11-01,32,1221,84.0
2018-11-01,32,1222,61.0
2018-11-01,32,1224,55.0
2018-11-01,32,1570,36.0
2018-11-01,32,1939,14.0
2018-11-01,32,2054,43.0
2018-11-01,32,2057,65.0
2018-11-02,32,1216,557.0
2018-11-02,32,1218,407.0
2018-11-02,32,1219,64.0
2018-11-02,32,1221,31.0
2018-11-02,32,1222,19.0
2018-11-02,32,1224,25.0
2018-11-02,32,1570,32.0
2018-11-02,32,1939,17.0
2018-11-02,32,2054,18.0
2018-11-02,32,2057,26.0
2018-11-03,32,1216,782.0
2018-11-03,32,1218,522.0
2018-11-03,32,1219,93.0
2018-11-03,32,1221,74.0
2018-11-03,32,1222,59.0
2018-11-03,32,1224,33.0
2018-11-03,32,1570,36.0
2018-11-03,32,1939,14.0
2018-11-03,32,2054,23.0
2018-11-03,32,2057,41.0
2018-11-04,32,1216,967.0
2018-11-04,32,1218,685.0
2018-11-04,32,1219,86.0
2018-11-04,32,1221,103.0
2018-11-04,32,1222,76.0
2018-11-04,32,1224,80.0
2018-11-04,32,1570,16.0
2018-11-04,32,1939,18.0
2018-11-04,32,2054,43.0
2018-11-04,32,2057,69.0
2018-11-05,32,1216,467.0
2018-11-05,32,1218,323.0
2018-11-05,32,1219,31.0
2018-11-05,32,1221,28.0
2018-11-05,32,1222,19.0
2018-11-05,32,1224,24.0
2018-11-05,32,1570,26.0
2018-11-05,32,1939,16.0
2018-11-05,32,2054,19.0
2018-11-05,32,2057,20.0
2018-11-06,32,1216,423.0
2018-11-06,32,1218,349.0
2018-11-06,32,1219,24.0
2018-11-06,32,1221,26.0
2018-11-06,32,1222,20.0
2018-11-06,32,1224,18.0
2018-11-06,32,1570,33.0
2018-11-06,32,1939,7.0
2018-11-06,32,2054,19.0
2018-11-06,32,2057,11.0
2018-11-07,32,1216,314.0
2018-11-07,32,1218,223.0
2018-11-07,32,1219,25.0
2018-11-07,32,1221,27.0
2018-11-07,32,1222,24.0
2018-11-07,32,1224,16.0
2018-11-07,32,1570,16.0
2018-11-07,32,1939,10.0
2018-11-07,32,2054,21.0
2018-11-07,32,2057,17.0
2018-11-08,32,1216,419.0
2018-11-08,32,1218,328.0
2018-11-08,32,1219,24.0
2018-11-08,32,1221,44.0
2018-11-08,32,1222,25.0
2018-11-08,32,1224,14.0
2018-11-08,32,1570,23.0
2018-11-08,32,1939,12.0
2018-11-08,32,2054,16.0
2018-11-08,32,2057,16.0
2018-11-09,32,1216,480.0
2018-11-09,32,1218,316.0
2018-11-09,32,1219,50.0
2018-11-09,32,1221,40.0
2018-11-09,32,1222,23.0
2018-11-09,32,1224,18.0
2018-11-09,32,1570,32.0
2018-11-09,32,1939,21.0
2018-11-09,32,2054,21.0
2018-11-09,32,2057,11.0
2018-11-10,32,1216,739.0
2018-11-10,32,1218,497.0
2018-11-10,32,1219,93.0
2018-11-10,32,1221,92.0
2018-11-10,32,1222,73.0
2018-11-10,32,1224,37.0
2018-11-10,32,1570,32.0
2018-11-10,32,1939,17.0
2018-11-10,32,2054,29.0
2018-11-10,32,2057,58.0
2018-11-11,32,1216,884.0
2018-11-11,32,1218,625.0
2018-11-11,32,1219,128.0
2018-11-11,32,1221,109.0
2018-11-11,32,1222,84.0
2018-11-11,32,1224,58.0
2018-11-11,32,1570,30.0
2018-11-11,32,1939,12.0
2018-11-11,32,2054,44.0
2018-11-11,32,2057,61.0
2018-11-12,32,1216,437.0
2018-11-12,32,1218,268.0
2018-11-12,32,1219,36.0
2018-11-12,32,1221,29.0
2018-11-12,32,1222,16.0
2018-11-12,32,1224,20.0
2018-11-12,32,1570,21.0
2018-11-12,32,1939,9.0
2018-11-12,32,2054,18.0
2018-11-12,32,2057,17.0
2018-11-13,32,1216,396.0
2018-11-13,32,1218,308.0
2018-11-13,32,1219,21.0
2018-11-13,32,1221,35.0
2018-11-13,32,1222,18.0
2018-11-13,32,1224,13.0
2018-11-13,32,1570,23.0
2018-11-13,32,1939,13.0
2018-11-13,32,2054,19.0
2018-11-13,32,2057,17.0
2018-11-14,32,1216,343.0
2018-11-14,32,1218,257.0
2018-11-14,32,1219,25.0
2018-11-14,32,1221,27.0
2018-11-14,32,1222,17.0
2018-11-14,32,1224,18.0
2018-11-14,32,1570,28.0
2018-11-14,32,1939,19.0
2018-11-14,32,2054,15.0
2018-11-14,32,2057,16.0
2018-11-15,32,1216,414.0
2018-11-15,32,1218,291.0
2018-11-15,32,1219,23.0
2018-11-15,32,1221,19.0
2018-11-15,32,1222,16.0
2018-11-15,32,1224,15.0
2018-11-15,32,1570,19.0
2018-11-15,32,1939,14.0
2018-11-15,32,2054,21.0
2018-11-15,32,2057,15.0
2018-11-16,32,1216,511.0
2018-11-16,32,1218,380.0
2018-11-16,32,1219,45.0
2018-11-16,32,1221,30.0
2018-11-16,32,1222,19.0
2018-11-16,32,1224,20.0
2018-11-16,32,1570,30.0
2018-11-16,32,1939,15.0
2018-11-16,32,2054,25.0
2018-11-16,32,2057,19.0
2018-11-17,32,1216,755.0
2018-11-17,32,1218,582.0
2018-11-17,32,1219,92.0
2018-11-17,32,1221,78.0
2018-11-17,32,1222,68.0
2018-11-17,32,1224,40.0
2018-11-17,32,1570,35.0
2018-11-17,32,1939,18.0
2018-11-17,32,2054,27.0
2018-11-17,32,2057,51.0
2018-11-18,32,1216,910.0
2018-11-18,32,1218,779.0
2018-11-18,32,1219,120.0
2018-11-18,32,1221,149.0
2018-11-18,32,1222,79.0
2018-11-18,32,1224,57.0
2018-11-18,32,1570,26.0
2018-11-18,32,1939,15.0
2018-11-18,32,2054,40.0
2018-11-18,32,2057,59.0
2018-11-19,32,1216,412.0
2018-11-19,32,1218,259.0
2018-11-19,32,1219,23.0
2018-11-19,32,1221,22.0
2018-11-19,32,1222,19.0
2018-11-19,32,1224,21.0
2018-11-19,32,1570,29.0
2018-11-19,32,1939,15.0
2018-11-19,32,2054,16.0
2018-11-19,32,2057,7.0
2018-11-20,32,1216,460.0
2018-11-20,32,1218,270.0
2018-11-20,32,1219,24.0
2018-11-20,32,1221,29.0
2018-11-20,32,1222,13.0
2018-11-20,32,1224,18.0
2018-11-20,32,1570,22.0
2018-11-20,32,1939,10.0
2018-11-20,32,2054,14.0
2018-11-20,32,2057,12.0
2018-11-21,32,1216,502.0
2018-11-21,32,1218,303.0
2018-11-21,32,1219,13.0
2018-11-21,32,1221,31.0
2018-11-21,32,1222,15.0
2018-11-21,32,1224,27.0
2018-11-21,32,1570,25.0
2018-11-21,32,1939,23.0
2018-11-21,32,2054,17.0
2018-11-21,32,2057,16.0
2018-11-22,32,1216,376.0
2018-11-22,32,1218,255.0
2018-11-22,32,1219,24.0
2018-11-22,32,1221,31.0
2018-11-22,32,1222,17.0
2018-11-22,32,1224,15.0
2018-11-22,32,1570,20.0
2018-11-22,32,1939,14.0
2018-11-22,32,2054,14.0
2018-11-22,32,2057,13.0
2018-11-23,32,1216,604.0
2018-11-23,32,1218,419.0
2018-11-23,32,1219,51.0
2018-11-23,32,1221,38.0
2018-11-23,32,1222,16.0
2018-11-23,32,1224,20.0
2018-11-23,32,1570,35.0
2018-11-23,32,1939,32.0
2018-11-23,32,2054,30.0
2018-11-23,32,2057,28.0
2018-11-24,32,1216,1015.0
2018-11-24,32,1218,651.0
2018-11-24,32,1219,89.0
2018-11-24,32,1221,93.0
2018-11-24,32,1222,78.0
2018-11-24,32,1224,42.0
2018-11-24,32,1570,38.0
2018-11-24,32,1939,29.0
2018-11-24,32,2054,25.0
2018-11-24,32,2057,46.0
2018-11-25,32,1216,944.0
2018-11-25,32,1218,768.0
2018-11-25,32,1219,149.0
2018-11-25,32,1221,103.0
2018-11-25,32,1222,116.0
2018-11-25,32,1224,89.0
2018-11-25,32,1570,20.0
2018-11-25,32,1939,15.0
2018-11-25,32,2054,30.0
2018-11-25,32,2057,80.0
2018-11-26,32,1216,391.0
2018-11-26,32,1218,303.0
2018-11-26,32,1219,26.0
2018-11-26,32,1221,31.0
2018-11-26,32,1222,26.0
2018-11-26,32,1224,12.0
2018-11-26,32,1570,25.0
2018-11-26,32,1939,9.0
2018-11-26,32,2054,21.0
2018-11-26,32,2057,10.0
2018-11-27,32,1216,389.0
2018-11-27,32,1218,248.0
2018-11-27,32,1219,28.0
2018-11-27,32,1221,23.0
2018-11-27,32,1222,19.0
2018-11-27,32,1224,15.0
2018-11-27,32,1570,24.0
2018-11-27,32,1939,12.0
2018-11-27,32,2054,20.0
2018-11-27,32,2057,9.0
2018-11-28,32,1216,341.0
2018-11-28,32,1218,252.0
2018-11-28,32,1219,24.0
2018-11-28,32,1221,20.0
2018-11-28,32,1222,17.0
2018-11-28,32,1224,18.0
2018-11-28,32,1570,22.0
2018-11-28,32,1939,9.0
2018-11-28,32,2054,20.0
2018-11-28,32,2057,10.0
2018-11-29,32,1216,415.0
2018-11-29,32,1218,316.0
2018-11-29,32,1219,18.0
2018-11-29,32,1221,15.0
2018-11-29,32,1222,15.0
2018-11-29,32,1224,17.0
2018-11-29,32,1570,29.0
2018-11-29,32,1939,12.0
2018-11-29,32,2054,15.0
2018-11-29,32,2057,15.0
2018-11-30,32,1216,478.0
2018-11-30,32,1218,416.0
2018-11-30,32,1219,43.0
2018-11-30,32,1221,41.0
2018-11-30,32,1222,21.0
2018-11-30,32,1224,25.0
2018-11-30,32,1570,26.0
2018-11-30,32,1939,13.0
2018-11-30,32,2054,20.0
2018-11-30,32,2057,18.0
2018-12-01,32,1216,751.0
2018-12-01,32,1218,472.0
2018-12-01,32,1219,87.0
2018-12-01,32,1221,91.0
2018-12-01,32,1222,67.0
2018-12-01,32,1224,52.0
2018-12-01,32,1570,38.0
2018-12-01,32,1939,8.0
2018-12-01,32,2054,21.0
2018-12-01,32,2057,36.0
